T,BTC-XVG,BTC-ETH,BTC-XRP,BTC-SC,BTC-DOGE,BTC-ADA,BTC-STRAT,BTC-BCC,BTC-DGB,BTC-XLM,BTC-NEO,BTC-FUN,BTC-ETC,BTC-QTUM,BTC-MYST,BTC-LTC,BTC-OMG,BTC-RDD,BTC-SALT,BTC-UKG,BTC-XDN,BTC-ZCL,BTC-XMR,BTC-BAT,BTC-MANA,BTC-XEM,BTC-LSK,BTC-REP,BTC-POWR,BTC-NXT,BTC-VOX,BTC-SNT,BTC-PAY,BTC-BTG,BTC-WAVES,BTC-ZEC,BTC-BAY,BTC-ARK,BTC-RCN,BTC-ENG,BTC-PTOY,BTC-NBT,BTC-1ST,BTC-STEEM,BTC-EBST,BTC-PIVX,BTC-GNT,BTC-EDG,BTC-GAME,BTC-BURST,BTC-MONA,BTC-DASH,BTC-ADX,BTC-VTC,BTC-MCO,BTC-STORJ,BTC-SYS,BTC-EMC2,BTC-BRK,BTC-DCT,BTC-NXS,BTC-GUP,BTC-DNT,BTC-MUSIC,BTC-CFI,BTC-MTL,BTC-CVC,BTC-SYNX,BTC-HMQ,BTC-VIA,BTC-RISE,BTC-OK,BTC-KMD,BTC-TRIG,BTC-PKB,BTC-XCP,BTC-XZC,BTC-SPHR,BTC-THC,BTC-SLR,BTC-ADT,BTC-AMP,BTC-FCT,BTC-NMR,BTC-LBC,BTC-GNO,BTC-DCR,BTC-UNB,BTC-GRS,BTC-GEO,BTC-LMC,BTC-SBD,BTC-BITB,BTC-SPR,BTC-XMY,BTC-BYC,BTC-XEL,BTC-NEOS,BTC-WINGS,BTC-QWARK,BTC-BNT,BTC-ANT,BTC-ZEN,BTC-UBQ,BTC-NAV,BTC-AEON,BTC-VIB,BTC-PINK,BTC-LUN,BTC-MEME,BTC-CANN,BTC-CLAM,BTC-POT,BTC-BSD,BTC-NXC,BTC-QRL,BTC-MER,BTC-DGD,BTC-TIX,BTC-DYN,BTC-IOP,BTC-CRW,BTC-SHIFT,BTC-TRST,BTC-AGRS,BTC-DTB,BTC-SIB,BTC-START,BTC-MUE,BTC-GCR,BTC-MAID,BTC-RADS,BTC-CLUB,BTC-EXP,BTC-SLS,BTC-FTC,BTC-RLC,BTC-FLDC,BTC-OMNI,BTC-BLK,BTC-CLOAK,BTC-EMC,BTC-TX,BTC-VRC,BTC-PPC,BTC-ABY,BTC-DOPE,BTC-GBYTE,BTC-XMG,BTC-IOC,BTC-BLITZ,BTC-COVAL,BTC-EGC,BTC-CPC,BTC-PART,BTC-CRB,BTC-TKS,BTC-EXCL,BTC-SWT,BTC-KORE,USDT-BTC
2017-11-14 15:00:00,9.3e-07,0.05059001,3.13e-05,6.1e-07,1.8e-07,3.97e-06,0.0005539,0.20686758,1.35e-06,4.87e-06,0.00449563,2.24e-06,0.002595,0.001749,8.629e-05,0.009429,0.00116012,1.6e-07,0.00058999,,3.2e-07,0.00029207,0.01887587,2.146e-05,1.66e-06,2.894e-05,0.001024,0.00284901,3.606e-05,1.008e-05,6.03e-06,4.23e-06,0.00024865,,0.00075347,0.04131188,4.1e-06,0.00046566,2.03e-05,,2.252e-05,0.00015331,4.999e-05,0.000143,1.466e-05,0.00048,3.172e-05,9.347e-05,0.00027248,9e-07,0.00043298,0.06509694,0.00014711,0.00066404,0.00093009,7.928e-05,3.405e-05,1.532e-05,2.21e-05,7.384e-05,0.00014496,2.716e-05,5.97e-06,1.98e-06,1.327e-05,0.0007097,4.39e-05,3.336e-05,1.37e-05,0.0002169,4.01e-05,7.033e-05,0.000329,8.204e-05,8.848e-05,0.00238325,0.00344992,0.00040865,2.32e-06,7.16e-05,2.94e-06,2.464e-05,0.00266703,0.00179073,2.834e-05,0.00940005,0.00495423,4.168e-05,7.77e-05,0.00013853,6.46e-06,0.00014999,5.5e-07,3.828e-05,4.2e-07,8.522e-05,4.427e-05,0.00039429,7.333e-05,1.914e-05,0.0003084,0.00019318,0.00343706,0.00018608,0.00012677,0.00024469,2.235e-05,2.89e-06,0.000735,2.802e-05,3.57e-06,0.00070122,1.902e-05,0.00010326,2.516e-05,9.65e-05,2.863e-05,0.0112274,2.45e-05,0.00049257,0.00031999,0.00018881,0.00016389,4.056e-05,5e-05,5.802e-05,0.0001942,6.64e-06,1.43e-05,6.96e-06,6.18e-05,0.00061983,0.0002404,0.00029401,0.00204,1.501e-05,7.8e-05,1.49e-06,0.00365966,3.217e-05,0.0008313,0.00010129,0.00024827,6.665e-05,0.00022966,8.5e-07,3.1e-06,0.03794062,3.622e-05,0.00036571,0.000135,6.3e-07,3.115e-05,5.199e-05,0.001285,4.569e-05,0.00023217,0.00016842,0.00017405,0.00050395,6480.0
2017-11-14 16:00:00,9.4e-07,0.05044127,3.135e-05,6.3e-07,1.8e-07,3.94e-06,0.00055395,0.2025,1.38e-06,4.95e-06,0.0044295,2.25e-06,0.00258099,0.00173844,8.649e-05,0.00955,0.00115048,1.7e-07,0.0005802,,3.3e-07,0.00028127,0.01875128,2.158e-05,1.7e-06,2.902e-05,0.00101218,0.00279471,3.769e-05,9.91e-06,6.04e-06,4.28e-06,0.00025186,,0.00075875,0.0414001,4.11e-06,0.00047201,2.003e-05,,2.28e-05,0.00015238,4.955e-05,0.00014178,1.481e-05,0.000478,3.188e-05,9.514e-05,0.00027035,8.9e-07,0.00042868,0.06512999,0.000149,0.00066504,0.00094321,8.25e-05,3.401e-05,1.59e-05,2.211e-05,7.269e-05,0.00014311,2.714e-05,5.88e-06,1.98e-06,1.33e-05,0.00071595,4.332e-05,3.279e-05,1.367e-05,0.00021724,3.963e-05,7.12e-05,0.00032714,8.2e-05,8.701e-05,0.0022766,0.00361,,2.31e-06,7.25e-05,2.96e-06,2.396e-05,0.00266899,0.001761,3.204e-05,0.00950129,0.00500443,4.195e-05,7.673e-05,0.00014,6.38e-06,0.0001497,5.9e-07,3.78e-05,4.1e-07,8.536e-05,4.385e-05,0.00039354,7.279e-05,1.915e-05,0.00030532,0.00019518,0.00343705,0.00018238,0.00012548,0.00024037,2.232e-05,2.92e-06,0.0007535,2.759e-05,3.58e-06,0.00071003,1.915e-05,0.00010283,2.549e-05,9.55e-05,2.823e-05,0.01221,2.523e-05,0.00049641,0.0003225,0.00018899,0.00016394,4.104e-05,5e-05,5.704e-05,0.00019206,6.64e-06,1.444e-05,6.9e-06,6.125e-05,0.0006081,0.00024188,0.000294,0.001986,1.52e-05,7.763e-05,1.52e-06,0.00372879,3.267e-05,0.000847,0.00010585,0.00024744,6.66e-05,0.00022968,8.5e-07,2.98e-06,0.0377983,3.67e-05,0.000361,0.00013695,6.3e-07,3.217e-05,5.099e-05,0.00126912,4.618e-05,0.00023217,0.0001668,0.00017926,0.0004974,6511.0
2017-11-14 17:00:00,9.3e-07,0.05030989,3.11e-05,6.3e-07,1.7e-07,3.98e-06,0.00054079,0.2029001,1.41e-06,4.92e-06,0.004477,2.23e-06,0.00261742,0.00175592,8.7e-05,0.00955005,0.00116,1.7e-07,0.00058149,,3.3e-07,0.00028143,0.01872619,2.133e-05,1.71e-06,2.881e-05,0.0010187,0.00280368,3.991e-05,1.006e-05,6.1e-06,4.23e-06,0.00025646,,0.00074531,0.04157027,4.09e-06,0.00047086,2.031e-05,,2.322e-05,0.00015388,5e-05,0.00014243,1.491e-05,0.00047927,3.188e-05,9.5e-05,0.0002749,9.1e-07,0.000428,0.06462429,0.00015391,0.00066999,0.0009525,8.622e-05,3.408e-05,1.541e-05,2.212e-05,7.234e-05,0.00014669,2.736e-05,5.8e-06,1.95e-06,1.278e-05,0.000705,4.397e-05,3.302e-05,1.366e-05,0.00022091,3.911e-05,6.985e-05,0.00033049,8.281e-05,8.608e-05,0.0022919,0.00366505,0.00040862,2.33e-06,7.298e-05,2.97e-06,2.407e-05,0.00265001,0.00172773,3.163e-05,0.009475,0.005,4.15e-05,7.702e-05,0.0001383,6.25e-06,0.00015188,5.8e-07,3.749e-05,4.1e-07,8.522e-05,4.392e-05,0.00039393,7.485e-05,1.93e-05,0.000308,0.0001954,0.00345805,0.00018397,0.00012501,0.00024156,2.31e-05,2.9e-06,0.00073977,2.836e-05,3.52e-06,0.0007111,1.921e-05,0.00010161,2.514e-05,9.8e-05,2.7e-05,0.0111,2.7e-05,,0.00032399,0.0001893,0.0001641,4.059e-05,5.05e-05,5.817e-05,0.00019207,6.65e-06,1.445e-05,6.99e-06,6.216e-05,0.00059019,0.00024073,0.00029414,0.00200745,1.52e-05,7.7e-05,1.53e-06,0.00375,3.21e-05,0.00082612,0.00010768,0.00024473,6.66e-05,0.00022457,8.4e-07,2.99e-06,0.03859503,3.616e-05,0.00037137,0.00013733,6.4e-07,3.248e-05,5.084e-05,0.0012661,4.554e-05,0.000229,0.00016676,0.00017889,0.000502,6534.99999999
2017-11-14 18:00:00,9.3e-07,0.050101,3.105e-05,6.2e-07,1.7e-07,4.03e-06,0.00054291,0.1993,1.44e-06,5.11e-06,0.00448,2.24e-06,0.00259,0.00174265,8.7e-05,0.009517,0.001162,1.7e-07,0.000585,,3.2e-07,0.00027633,0.0186,2.14e-05,1.69e-06,2.861e-05,0.001035,0.00288462,4.017e-05,1.03e-05,6.09e-06,4.21e-06,0.000254,,0.0007669,0.04142,4.09e-06,0.00047189,2.13e-05,,2.315e-05,0.00015197,4.965e-05,0.00014259,1.482e-05,0.00047598,3.184e-05,9.35e-05,0.00027088,9e-07,0.000433,0.06464495,0.00015063,0.00066827,0.0009449,8.701e-05,3.455e-05,1.66e-05,2.162e-05,7.2e-05,0.0001464,2.782e-05,5.84e-06,1.96e-06,1.31e-05,0.0007045,4.38e-05,3.356e-05,1.396e-05,0.00021902,3.917e-05,7.032e-05,0.00033187,8.27e-05,8.555e-05,0.00233465,0.00353999,,2.3e-06,7.397e-05,2.93e-06,2.409e-05,0.00270193,0.00166397,3.2e-05,0.0095,0.00499827,4.03e-05,7.733e-05,0.00013658,6.3e-06,0.00015289,5.4e-07,3.767e-05,4.1e-07,8.436e-05,4.486e-05,0.0003943,8e-05,1.919e-05,0.00030671,0.00019517,0.003518,0.00018029,0.00012645,0.000248,2.34e-05,2.93e-06,0.00073974,2.817e-05,3.53e-06,0.00070005,1.917e-05,0.00010152,2.56e-05,9.559e-05,2.75e-05,0.01113003,2.754e-05,0.00048894,0.00032731,0.00018774,0.00016548,4.126e-05,5.076e-05,5.8e-05,0.00019394,6.55e-06,1.442e-05,6.88e-06,6.229e-05,0.00057653,0.00024045,0.00029851,0.00195956,1.517e-05,7.919e-05,1.53e-06,0.00375,3.178e-05,0.00082563,0.00010074,0.00024453,6.558e-05,0.00022404,8.4e-07,2.97e-06,0.03644839,3.64e-05,0.00036984,0.0001385,6.4e-07,3.401e-05,5.071e-05,0.00130235,4.617e-05,0.00023505,0.000167,0.00017779,0.00050268,6494.8
2017-11-14 19:00:00,9.4e-07,0.05017897,3.086e-05,6.2e-07,1.7e-07,4.01e-06,0.00054901,0.194994,1.4e-06,5.25e-06,0.00451188,2.22e-06,0.002579,0.00173385,8.549e-05,0.00956,0.0011581,1.7e-07,0.000582,,3.2e-07,0.00027704,0.01857119,2.184e-05,1.68e-06,2.865e-05,0.00108,0.00280574,3.723e-05,1.018e-05,6.23e-06,4.2e-06,0.00025113,,0.0007646,0.04088446,4.16e-06,0.00048,2.133e-05,,2.31e-05,0.00015197,4.998e-05,0.00014299,1.498e-05,0.000476,3.228e-05,9.29e-05,0.00026981,9.1e-07,0.000432,0.0645,0.000152,0.00066847,0.00094,8.795e-05,3.422e-05,1.74e-05,2.211e-05,7.358e-05,0.0001477,2.785e-05,5.77e-06,1.95e-06,1.301e-05,0.0007,4.306e-05,3.35e-05,1.4e-05,0.00021769,3.905e-05,7.063e-05,0.000329,8.182e-05,8.554e-05,0.00233256,0.00361354,0.00040857,2.29e-06,7.272e-05,2.96e-06,2.372e-05,0.00266666,0.00165166,3.139e-05,0.00940004,0.00500011,4.05e-05,7.69e-05,0.00013973,6.2e-06,0.00015121,5.2e-07,3.75e-05,4.2e-07,8.499e-05,4.45e-05,0.00039534,8.029e-05,1.907e-05,0.00030344,0.00019629,0.00345805,0.00018333,0.00012736,0.00024154,2.255e-05,2.95e-06,0.00071899,2.819e-05,3.62e-06,0.00071139,1.931e-05,0.00010996,2.571e-05,9.551e-05,2.463e-05,0.01130636,2.752e-05,0.00048894,0.00032499,0.00019044,0.00016654,4.199e-05,5.087e-05,5.813e-05,0.00019209,6.68e-06,1.438e-05,6.92e-06,6.241e-05,0.00057594,0.00024253,0.00030026,0.00195956,1.513e-05,7.822e-05,1.53e-06,0.00373076,3.21e-05,0.00084381,0.00010624,0.00024755,6.559e-05,0.000221,8.3e-07,3.06e-06,0.03696532,3.616e-05,0.00036999,0.0001385,6.4e-07,3.256e-05,5.155e-05,0.00127816,4.511e-05,0.00022633,0.00016791,0.00017779,0.00049042,6590.0
2017-11-14 20:00:00,9.4e-07,0.0502067,3.077e-05,6.1e-07,1.8e-07,4e-06,0.00053788,0.191,1.39e-06,5.4e-06,0.004525,2.27e-06,0.0025752,0.00172899,8.554e-05,0.0095549,0.00117399,1.7e-07,0.00058441,,3.2e-07,0.00027969,0.01834928,2.222e-05,1.7e-06,2.838e-05,0.00107489,0.00278529,3.94e-05,1.034e-05,6.23e-06,4.17e-06,0.00025678,,0.000752,0.04137388,4.17e-06,0.000481,2.1e-05,,2.269e-05,0.00015174,4.923e-05,0.000143,1.454e-05,0.0004767,3.197e-05,9.152e-05,0.00027133,9e-07,0.000433,0.06400201,0.000155,0.00066109,0.000931,9.7e-05,3.4e-05,1.799e-05,2.183e-05,6.992e-05,0.00014892,2.804e-05,5.9e-06,1.93e-06,1.303e-05,0.00069795,4.241e-05,3.31e-05,1.438e-05,0.00021551,3.935e-05,6.94e-05,0.00033134,8.319e-05,8.752e-05,0.00226106,0.00357102,0.00040415,2.32e-06,7.273e-05,2.95e-06,2.409e-05,0.00266659,0.00166287,3.121e-05,0.0094,0.00508698,4.083e-05,7.76e-05,0.00013951,6.3e-06,0.00015423,5.1e-07,3.766e-05,4.1e-07,8.628e-05,4.454e-05,0.00039005,7.833e-05,1.905e-05,0.00030287,0.00020365,0.00347456,0.0001851,0.00012508,0.0002415,2.26e-05,2.92e-06,0.00072017,2.783e-05,3.61e-06,0.00070709,2.002e-05,0.00010915,2.6e-05,9.55e-05,2.498e-05,0.0111,2.704e-05,0.00049286,0.0003294,0.00018922,0.000179,4.1e-05,5.05e-05,5.704e-05,0.00019209,6.71e-06,1.453e-05,6.98e-06,6.105e-05,0.00057593,0.00024209,0.00029549,0.00199312,1.515e-05,8.23e-05,1.52e-06,0.00372877,3.208e-05,0.00082563,0.00010473,0.00024694,6.85e-05,0.00022102,8.4e-07,3.01e-06,0.03626169,3.643e-05,0.000372,0.00013895,6.3e-07,3.256e-05,5.198e-05,0.00124,4.596e-05,0.00022984,0.00017311,0.000175,0.00048953,6598.0
2017-11-14 21:00:00,9.3e-07,0.05068771,3.095e-05,6.3e-07,1.8e-07,3.99e-06,0.00055585,0.19260002,1.38e-06,5.4e-06,0.0045298,2.27e-06,0.00259303,0.00173311,8.499e-05,0.009563,0.0011749,1.7e-07,0.00058406,,3.3e-07,0.00028091,0.01838483,2.23e-05,1.73e-06,2.85e-05,0.001045,0.00284926,3.929e-05,1.027e-05,6e-06,4.29e-06,0.00025685,,0.00074797,0.04166358,4.13e-06,0.0004854,2.04e-05,,2.245e-05,0.00015197,4.92e-05,0.00014335,1.455e-05,0.00047719,3.185e-05,9.409e-05,0.00027629,9e-07,0.00043249,0.06432,0.00015441,0.00066006,0.00092879,9.25e-05,3.401e-05,1.92e-05,2.163e-05,7.1e-05,0.00014682,2.833e-05,5.88e-06,1.95e-06,1.299e-05,0.00070919,4.31e-05,3.29e-05,1.421e-05,0.00021597,3.885e-05,6.92e-05,0.0003298,8.33e-05,8.756e-05,0.00230165,0.00344998,0.00040179,2.36e-06,7.397e-05,2.99e-06,2.408e-05,0.00271839,0.00167123,3.135e-05,0.0095,0.00510546,4.123e-05,7.676e-05,0.00013951,6.3e-06,0.0001535,4.8e-07,3.78e-05,4.1e-07,8.628e-05,4.454e-05,0.00039005,7.876e-05,1.919e-05,0.00030724,0.00020347,0.00342912,0.0001868,0.000127,0.00024375,2.229e-05,2.93e-06,0.00072015,2.821e-05,3.7e-06,0.00072306,1.98e-05,0.0001109,2.605e-05,9.5e-05,2.362e-05,0.01162802,2.675e-05,0.00049286,0.0003281,0.00019073,0.00017232,4.02e-05,5.058e-05,5.807e-05,0.00019207,6.44e-06,1.453e-05,6.98e-06,6.201e-05,0.00057592,0.00024203,0.00028835,0.00195952,1.511e-05,8.82e-05,1.51e-06,0.00379996,3.203e-05,0.00082564,0.00010684,0.00024756,6.685e-05,0.00022102,8.4e-07,2.99e-06,0.03666847,3.59e-05,0.0003722,0.00013433,6.3e-07,3.256e-05,4.988e-05,0.00126521,4.519e-05,0.0002247,0.0001712,0.00017368,0.0004962,6573.00000002
2017-11-14 22:00:00,9.4e-07,0.050749,3.109e-05,6.3e-07,1.8e-07,3.99e-06,0.00054601,0.1914999,1.38e-06,5.39e-06,0.00448756,2.23e-06,0.00270002,0.00172949,8.481e-05,0.00946911,0.001189,1.7e-07,0.00058755,,3.3e-07,0.0002812,0.01804657,2.26e-05,1.72e-06,2.863e-05,0.00105191,0.00289397,3.948e-05,1.024e-05,6.23e-06,4.28e-06,0.00025845,,0.00076097,0.04149999,3.99e-06,0.0004975,2.01e-05,,2.227e-05,0.00015197,5.03e-05,0.000145,1.46e-05,0.00047526,3.189e-05,9.394e-05,0.000276,9e-07,0.00043538,0.06432,0.00015251,0.00065925,0.00093107,9.069e-05,3.451e-05,1.865e-05,2.151e-05,7.332e-05,0.0001456,2.786e-05,5.83e-06,1.92e-06,1.3e-05,0.00070345,4.34e-05,3.333e-05,1.408e-05,0.0002165,3.9e-05,6.9e-05,0.00032877,8.379e-05,8.746e-05,0.00229368,0.0034145,0.00040846,2.32e-06,7.327e-05,2.99e-06,2.437e-05,0.00269749,0.00166963,3.146e-05,0.0094,0.00521499,4.171e-05,7.733e-05,0.00013804,6.25e-06,0.00015363,5e-07,3.84e-05,4.2e-07,8.444e-05,4.54e-05,0.00039571,8.011e-05,1.9e-05,0.00030494,0.00020396,0.00339997,0.0001835,0.000125,0.00024279,2.253e-05,2.96e-06,0.00071001,2.79e-05,3.65e-06,0.00072499,1.943e-05,0.00010901,2.585e-05,9.334e-05,2.645e-05,0.01111209,2.84e-05,,0.0003294,0.00019015,0.00018001,4.044e-05,5.023e-05,5.704e-05,0.00019207,6.53e-06,1.482e-05,6.96e-06,6.253e-05,0.00056901,0.00024204,0.0002891,0.00195948,1.528e-05,8.17e-05,1.52e-06,0.00371999,3.192e-05,0.00081306,0.00010751,0.00024435,6.708e-05,0.0002222,8.3e-07,2.99e-06,0.03613596,3.588e-05,0.00037401,0.000135,6.3e-07,,4.988e-05,0.00125717,4.555e-05,0.0002321,0.00017005,0.00017369,0.00050199,6579.1
2017-11-14 23:00:00,9.4e-07,0.05085001,3.123e-05,6.4e-07,1.8e-07,3.97e-06,0.0005498,0.18924376,1.39e-06,5.65e-06,0.00450363,2.22e-06,0.00262402,0.0017371,8.625e-05,0.00944,0.00119999,1.7e-07,0.00058742,,3.2e-07,0.00028121,0.01837705,2.21e-05,1.72e-06,2.848e-05,0.00108,0.002859,4.199e-05,1.02e-05,6.16e-06,4.29e-06,0.00025942,,0.0007655,0.04085002,4e-06,0.00048335,2e-05,,2.267e-05,0.00015049,5.03e-05,0.00014127,1.479e-05,0.000476,3.225e-05,9.387e-05,0.000276,8.9e-07,0.00043711,0.06430983,0.00015225,0.00065931,0.000936,9.296e-05,3.45e-05,1.88e-05,2.153e-05,7.1e-05,0.00014643,2.833e-05,5.8e-06,1.91e-06,1.284e-05,0.000701,4.319e-05,3.348e-05,1.401e-05,0.000216,3.928e-05,7.142e-05,0.00032544,8.351e-05,8.744e-05,0.00234988,0.00345006,0.00040983,2.33e-06,7.47e-05,3.02e-06,2.411e-05,0.00270431,0.00169,3.286e-05,0.00940004,0.00521417,4.255e-05,7.705e-05,0.00013804,6.33e-06,0.00015876,5.1e-07,3.803e-05,4.1e-07,8.617e-05,4.455e-05,0.00039472,9e-05,1.934e-05,0.000304,0.00020176,0.003398,0.00018546,0.00012487,0.00024318,2.238e-05,2.93e-06,0.0007105,2.823e-05,3.6e-06,0.00071183,1.957e-05,0.00010956,2.547e-05,9.531e-05,2.585e-05,0.01145737,2.673e-05,0.00048894,0.00032879,0.00019004,0.00017741,4.078e-05,5e-05,5.702e-05,0.00019398,6.35e-06,1.458e-05,6.98e-06,6.2e-05,0.00056904,0.00023674,0.00030429,0.00195949,1.534e-05,8.902e-05,,0.0037001,3.227e-05,0.00081424,0.00010895,0.0002506,6.752e-05,0.0002211,8.2e-07,2.99e-06,0.03620638,3.615e-05,0.00037973,0.000135,6.4e-07,3.263e-05,4.99e-05,0.0012827,4.482e-05,0.00023671,0.00017265,0.00016965,0.00051172,6580.30000001
2017-11-15 00:00:00,9.2e-07,0.04949992,3.058e-05,6.4e-07,1.8e-07,3.9e-06,0.00055972,0.18449989,1.38e-06,5.61e-06,0.00437902,2.23e-06,0.0025697,0.0017006,8.625e-05,0.00924013,0.00115116,1.7e-07,0.00057977,,3.2e-07,0.00028139,0.0179,2.183e-05,1.7e-06,2.824e-05,0.00112901,0.00277252,4.111e-05,1.012e-05,6.15e-06,4.2e-06,0.00025152,,0.00075799,0.04059999,3.77e-06,0.00047786,1.919e-05,,2.236e-05,0.00015049,4.952e-05,0.0001401,1.477e-05,0.0004705,3.15e-05,9.213e-05,0.00026941,8.8e-07,0.00043319,0.06240314,0.00014797,0.00064459,0.0009348,8.92e-05,3.441e-05,1.797e-05,2.2e-05,6.976e-05,0.0001459,2.795e-05,5.75e-06,1.91e-06,1.279e-05,0.000704,4.253e-05,3.288e-05,1.392e-05,0.00021861,3.902e-05,6.85e-05,0.00032504,8.2e-05,8.653e-05,0.0023275,0.003415,0.00040985,2.28e-06,7.616e-05,3.02e-06,2.417e-05,0.00263968,0.00172282,3.095e-05,0.00951514,0.0051999,4.225e-05,7.495e-05,0.00013804,6.22e-06,0.0001546,4.6e-07,3.835e-05,4.2e-07,8.617e-05,4.466e-05,0.00039374,8.451e-05,1.901e-05,0.00029991,0.0001949,0.003396,0.00018299,0.00012401,0.00023986,2.292e-05,2.96e-06,0.00070644,2.775e-05,3.58e-06,0.00073,1.942e-05,0.000108,2.487e-05,9.492e-05,3.1e-05,0.01161706,2.741e-05,0.00049286,0.00032501,0.00018561,0.000179,3.963e-05,5.086e-05,5.71e-05,0.000192,6.41e-06,1.465e-05,6.99e-06,6.119e-05,0.00057592,0.00023912,0.00030396,0.00193163,1.53e-05,9.54e-05,1.54e-06,0.00372977,3.217e-05,0.00081424,0.00010499,0.00024436,6.652e-05,0.0002211,8.3e-07,2.99e-06,0.03694773,3.636e-05,0.00037339,0.00013433,6.2e-07,3.294e-05,5.089e-05,0.00128394,4.505e-05,0.00023375,0.00017052,0.0001719,0.00050128,6703.0
2017-11-15 01:00:00,9.2e-07,0.04892955,3.038e-05,6.5e-07,1.7e-07,3.92e-06,0.00055959,0.18445712,1.34e-06,5.24e-06,0.00437827,2.24e-06,0.00255929,0.0016798,8.62e-05,0.00920231,0.00114797,1.7e-07,0.00057999,,3.1e-07,0.0002821,0.01799737,2.156e-05,1.67e-06,2.851e-05,0.001085,0.00280999,4.019e-05,1.014e-05,6.15e-06,4.2e-06,0.00024977,,0.000739,0.04010013,3.81e-06,0.00047763,1.909e-05,,2.231e-05,0.00015049,4.86e-05,0.00014006,1.425e-05,0.000468,3.148e-05,9.114e-05,0.00026959,8.8e-07,0.00046059,0.06260967,0.00014799,0.00064661,0.000915,8.825e-05,3.4e-05,1.658e-05,2.154e-05,6.947e-05,0.00014599,2.72e-05,5.79e-06,1.92e-06,1.282e-05,0.00068258,4.374e-05,3.253e-05,1.401e-05,0.000213,3.932e-05,6.721e-05,0.0003263,8.19e-05,8.653e-05,0.00234017,0.00322906,0.00040108,2.33e-06,7.471e-05,2.99e-06,2.417e-05,0.00263588,0.00173777,2.977e-05,0.0096,0.00517,4.188e-05,7.473e-05,0.00013847,6.13e-06,0.00015164,4.3e-07,3.855e-05,4.1e-07,8.588e-05,4.451e-05,0.00040027,8.251e-05,1.901e-05,0.00029966,0.00019974,0.00336157,0.00018434,0.00012355,0.00023706,2.271e-05,2.9e-06,0.00069698,2.775e-05,3.58e-06,0.00073082,1.924e-05,0.00010699,2.52e-05,9.35e-05,2.988e-05,0.01151676,2.7e-05,0.00049072,0.00032439,0.00018615,0.00017522,3.894e-05,5.075e-05,5.7e-05,0.000192,6.33e-06,1.474e-05,6.97e-06,6.01e-05,0.00057447,0.00023676,0.00030397,0.00193163,1.497e-05,8.982e-05,1.51e-06,0.003672,3.268e-05,0.00081997,0.00010499,0.00024111,6.822e-05,0.00022857,8.1e-07,3.05e-06,0.03800361,3.622e-05,0.00037977,0.00013318,6.2e-07,3.22e-05,5.085e-05,0.001271,4.471e-05,0.00022848,0.000168,0.00017483,0.00049734,6755.0
2017-11-15 02:00:00,9.3e-07,0.0482,2.988e-05,6.3e-07,1.8e-07,3.85e-06,0.0005446,0.18223998,1.34e-06,5.2e-06,0.00431309,2.23e-06,0.0024758,0.00165933,8.429e-05,0.00906011,0.00113788,1.6e-07,0.00056658,,3.1e-07,0.0002772,0.01771742,2.119e-05,1.66e-06,2.777e-05,0.00107111,0.00280411,3.91e-05,1.009e-05,6.05e-06,4.12e-06,0.00024725,,0.000735,0.03966095,3.81e-06,0.00047115,1.848e-05,,2.22e-05,0.00015049,4.86e-05,0.00014022,1.445e-05,0.00046431,3.086e-05,9.145e-05,0.00026735,8.6e-07,0.00045088,0.06180492,0.00014035,0.00063251,0.00090001,8.75e-05,3.398e-05,1.698e-05,,6.693e-05,0.0001458,2.708e-05,5.84e-06,1.9e-06,1.279e-05,0.00068559,4.27e-05,3.254e-05,1.369e-05,0.000209,3.879e-05,6.839e-05,0.00032501,8.05e-05,8.731e-05,0.00231388,0.00327217,,2.4e-06,7.349e-05,2.99e-06,2.321e-05,0.002551,0.00169874,2.88e-05,0.00940002,0.00516202,4.172e-05,7.34e-05,0.00013805,6.06e-06,0.00015084,4.6e-07,3.859e-05,4.1e-07,8.563e-05,4.412e-05,0.00039943,8.047e-05,1.902e-05,0.0002955,0.00019254,0.00336161,0.0001815,0.0001239,0.00023636,2.251e-05,2.9e-06,0.0006775,2.752e-05,3.64e-06,0.00072464,1.793e-05,0.000106,2.501e-05,9.277e-05,2.75e-05,0.01135069,2.696e-05,,0.00031518,0.00018772,0.00017722,3.862e-05,5.08e-05,5.797e-05,0.00019,6.52e-06,1.453e-05,6.98e-06,6.039e-05,0.00057,0.00023955,0.00031112,0.0019135,1.499e-05,8.7e-05,1.47e-06,0.0036013,3.226e-05,0.00080196,0.000102,0.0002404,6.622e-05,0.00021597,8.3e-07,2.99e-06,0.03695149,3.555e-05,0.00037671,0.00013318,6.1e-07,3.232e-05,5.08e-05,0.001245,4.527e-05,0.00022469,0.00017298,0.000165,0.00048863,6828.00000002
